title,url
Machine elf,https://en.wikipedia.org/wiki/Machine_elf
tryptamine,https://en.wikipedia.org/wiki/Tryptamine
psychedelic drugs,https://en.wikipedia.org/wiki/Psychedelic_drug
DMT,https://en.wikipedia.org/wiki/Dimethyltryptamine
Man-eating tree,https://en.wikipedia.org/wiki/Man-eating_tree
Madagascar,https://en.wikipedia.org/wiki/Madagascar
Mapinguari,https://en.wikipedia.org/wiki/Mapinguari
cyclops,https://en.wikipedia.org/wiki/Cyclops
Amazon rainforest,https://en.wikipedia.org/wiki/Amazon_rainforest
Mari Lwyd,https://en.wikipedia.org/wiki/Mari_Lwyd
Monkey-man of New Delhi,https://en.wikipedia.org/wiki/Monkey-man_of_New_Delhi
New Delhi,https://en.wikipedia.org/wiki/New_Delhi
Nightmarchers,https://en.wikipedia.org/wiki/Nightmarchers
Panotti,https://en.wikipedia.org/wiki/Panotti
Phantom social workers,https://en.wikipedia.org/wiki/Phantom_social_workers
social workers,https://en.wikipedia.org/wiki/Social_worker
Proverbs commonly attributed to be Chinese,https://en.wikipedia.org/wiki/Proverbs_commonly_attributed_to_be_Chinese
Reptilian humanoid,https://en.wikipedia.org/wiki/Reptilian_humanoid
pseudoscientific theories,https://en.wikipedia.org/wiki/List_of_pseudoscientific_theories
conspiracy theories,https://en.wikipedia.org/wiki/Conspiracy_theories
Rods,https://en.wikipedia.org/wiki/Rod_(cryptozoology)
Russian reversal,https://en.wikipedia.org/wiki/Russian_reversal
Spring Heeled Jack,https://en.wikipedia.org/wiki/Spring_Heeled_Jack
England,https://en.wikipedia.org/wiki/England
Victorian age,https://en.wikipedia.org/wiki/Victorian_age
Telling the bees,https://en.wikipedia.org/wiki/Telling_the_bees
Titivillus,https://en.wikipedia.org/wiki/Titivillus
Tsukumogami,https://en.wikipedia.org/wiki/Tsukumogami
Vagina dentata,https://en.wikipedia.org/wiki/Vagina_dentata
Vampire pumpkins and watermelons,https://en.wikipedia.org/wiki/Vampire_pumpkins_and_watermelons
Balkan,https://en.wikipedia.org/wiki/Balkans
peninsula,https://en.wikipedia.org/wiki/Peninsula
Europe,https://en.wikipedia.org/wiki/Europe
moon,https://en.wikipedia.org/wiki/Moon
Vril,https://en.wikipedia.org/wiki/Vril
Well to Hell,https://en.wikipedia.org/wiki/Well_to_Hell_hoax
borehole,https://en.wikipedia.org/wiki/Borehole
Witch window,https://en.wikipedia.org/wiki/Witch_window
Vermont,https://en.wikipedia.org/wiki/Vermont
Bonnacon,https://en.wikipedia.org/wiki/Bonnacon
Cattle mutilation,https://en.wikipedia.org/wiki/Cattle_mutilation
mutilation,https://en.wikipedia.org/wiki/Mutilation
cattle,https://en.wikipedia.org/wiki/Cattle
sheep,https://en.wikipedia.org/wiki/Sheep
horses,https://en.wikipedia.org/wiki/Horse
aliens,https://en.wikipedia.org/wiki/Extraterrestrial_life
Chupacabra,https://en.wikipedia.org/wiki/Chupacabra
legendary creature,https://en.wikipedia.org/wiki/Legendary_creature
Dog spinning,https://en.wikipedia.org/wiki/Dog_spinning
Green Party,https://en.wikipedia.org/wiki/Green_Party_of_England_and_Wales
Cynocephaly,https://en.wikipedia.org/wiki/Cynocephaly
Drop bear,https://en.wikipedia.org/wiki/Drop_bear
Australian,https://en.wikipedia.org/wiki/Australia
marsupial,https://en.wikipedia.org/wiki/Marsupial
koala,https://en.wikipedia.org/wiki/Koala
Entombed animal,https://en.wikipedia.org/wiki/Entombed_animal
Fearsome critters,https://en.wikipedia.org/wiki/Fearsome_critters
Axhandle hounds,https://en.wikipedia.org/wiki/Axhandle_hound
jackalopes,https://en.wikipedia.org/wiki/Jackalope
Flying pig,https://en.wikipedia.org/wiki/Flying_pig
Internet Engineering Task Force,https://en.wikipedia.org/wiki/Internet_Engineering_Task_Force
Gef the talking mongoose,https://en.wikipedia.org/wiki/Gef_the_talking_mongoose
poltergeist,https://en.wikipedia.org/wiki/Poltergeist
Indian,https://en.wikipedia.org/wiki/India
mongoose,https://en.wikipedia.org/wiki/Mongoose
Manx,https://en.wikipedia.org/wiki/Isle_of_Man
Humanzee,https://en.wikipedia.org/wiki/Humanzee
?,https://en.wikipedia.org/wiki/Oliver_the_Chimp
hybrid,https://en.wikipedia.org/wiki/Hybrid_(biology)
Jersey Devil,https://en.wikipedia.org/wiki/Jersey_Devil
Pine Barrens,https://en.wikipedia.org/wiki/Pine_Barrens_(New_Jersey)
Liver bird,https://en.wikipedia.org/wiki/Liver_bird
Lluvia de Peces,https://en.wikipedia.org/wiki/Lluvia_de_Peces
Honduras,https://en.wikipedia.org/wiki/Honduras
Mamlambo,https://en.wikipedia.org/wiki/Mamlambo
Zulu,https://en.wikipedia.org/wiki/Zulu_people
Mongolian death worm,https://en.wikipedia.org/wiki/Mongolian_death_worm
Montauk Monster,https://en.wikipedia.org/wiki/Montauk_Monster
Pacific Northwest Tree Octopus,https://en.wikipedia.org/wiki/Pacific_Northwest_Tree_Octopus
sasquatch,https://en.wikipedia.org/wiki/Bigfoot
Phantom kangaroos,https://en.wikipedia.org/wiki/Phantom_kangaroos
Popobawa,https://en.wikipedia.org/wiki/Popobawa
Zanzibar,https://en.wikipedia.org/wiki/Zanzibar
sodomize,https://en.wikipedia.org/wiki/Sodomy
Pig-faced women,https://en.wikipedia.org/wiki/Pig-faced_women
Rat king,https://en.wikipedia.org/wiki/Rat_king_(folklore)
The Nutcracker,https://en.wikipedia.org/wiki/The_Nutcracker
rats,https://en.wikipedia.org/wiki/Rat
Rhinogradentia,https://en.wikipedia.org/wiki/Rhinogradentia
order,https://en.wikipedia.org/wiki/Order_(biology)
Sea monk,https://en.wikipedia.org/wiki/Sea_monk
Sidehill gouger,https://en.wikipedia.org/wiki/Sidehill_gouger
Rocky Mountains,https://en.wikipedia.org/wiki/Rocky_Mountains
British Columbia,https://en.wikipedia.org/wiki/British_Columbia
Saskatchewan,https://en.wikipedia.org/wiki/Saskatchewan
Spherical cow,https://en.wikipedia.org/wiki/Spherical_cow
Vegetable Lamb of Tartary,https://en.wikipedia.org/wiki/Vegetable_Lamb_of_Tartary
Bagism,https://en.wikipedia.org/wiki/Bagism
Beatle,https://en.wikipedia.org/wiki/Beatle
John Lennon,https://en.wikipedia.org/wiki/John_Lennon
Yoko Ono,https://en.wikipedia.org/wiki/Yoko_Ono
Banned in Boston,https://en.wikipedia.org/wiki/Banned_in_Boston
Beard Liberation Front,https://en.wikipedia.org/wiki/Beard_Liberation_Front
beards,https://en.wikipedia.org/wiki/Beard
Biotic Baking Brigade,https://en.wikipedia.org/wiki/Biotic_Baking_Brigade
Pie-throwing,https://en.wikipedia.org/wiki/Pieing
Birth tourism,https://en.wikipedia.org/wiki/Birth_tourism
Celso Daniel,https://en.wikipedia.org/wiki/Celso_Daniel
Frank Chu,https://en.wikipedia.org/wiki/Frank_Chu
Crypt of Civilization,https://en.wikipedia.org/wiki/Crypt_of_Civilization
8113 A.D.,https://en.wikipedia.org/wiki/Timeline_of_the_far_future
Cutting in line,https://en.wikipedia.org/wiki/Cutting_in_line
Escalator etiquette,https://en.wikipedia.org/wiki/Escalator_etiquette
Fat men's club,https://en.wikipedia.org/wiki/Fat_men%27s_club
Fedspeak,https://en.wikipedia.org/wiki/Fedspeak
Georgia Guidestones,https://en.wikipedia.org/wiki/Georgia_Guidestones
Guerrilla gardening,https://en.wikipedia.org/wiki/Guerrilla_gardening
Go Topless Day,https://en.wikipedia.org/wiki/Go_Topless_Day
topfreedom,https://en.wikipedia.org/wiki/Topfreedom
He never married,https://en.wikipedia.org/wiki/He_never_married
Japanese adult adoption,https://en.wikipedia.org/wiki/Japanese_adult_adoption
Elizabeth Klarer,https://en.wikipedia.org/wiki/Elizabeth_Klarer
Let's trim our hair in accordance with the socialist lifestyle,https://en.wikipedia.org/wiki/Let%27s_trim_our_hair_in_accordance_with_the_socialist_lifestyle
television show,https://en.wikipedia.org/wiki/Television_show
communist government,https://en.wikipedia.org/wiki/Communist_state
North Korea,https://en.wikipedia.org/wiki/North_Korea
Long-term nuclear waste warning messages,https://en.wikipedia.org/wiki/Long-term_nuclear_waste_warning_messages
Man of the Hole,https://en.wikipedia.org/wiki/Man_of_the_Hole
Mitsuyasu Maeno,https://en.wikipedia.org/wiki/Mitsuyasu_Maeno
Đorđe Martinović incident,https://en.wikipedia.org/wiki/%C4%90or%C4%91e_Martinovi%C4%87_incident
insertion of a beer bottle,https://en.wikipedia.org/wiki/Rectal_foreign_body
rectum,https://en.wikipedia.org/wiki/Rectum
Serbia,https://en.wikipedia.org/wiki/Serbia
Yugoslavia,https://en.wikipedia.org/wiki/Socialist_Federal_Republic_of_Yugoslavia
Montreal–Philippines cutlery controversy,https://en.wikipedia.org/wiki/Montreal%E2%80%93Philippines_cutlery_controversy
Neturei Karta,https://en.wikipedia.org/wiki/Neturei_Karta
Orthodox Jews,https://en.wikipedia.org/wiki/Orthodox_Jews
Israel,https://en.wikipedia.org/wiki/Israel
Olim L'Berlin,https://en.wikipedia.org/wiki/Olim_L%27Berlin
Milky,https://en.wikipedia.org/wiki/Milky_(pudding)
Emperor Norton,https://en.wikipedia.org/wiki/Emperor_Norton
Panty tree,https://en.wikipedia.org/wiki/Panty_tree
Pink Pistols,https://en.wikipedia.org/wiki/Pink_Pistols
Pole and Hungarian brothers be,https://en.wikipedia.org/wiki/Pole_and_Hungarian_brothers_be
Poland,https://en.wikipedia.org/wiki/Poland
Hungary,https://en.wikipedia.org/wiki/Hungary
Reply of the Zaporozhian Cossacks,https://en.wikipedia.org/wiki/Reply_of_the_Zaporozhian_Cossacks
Sultan Mehmed IV,https://en.wikipedia.org/wiki/Sultan_Mehmed_IV
Ottoman Empire,https://en.wikipedia.org/wiki/Ottoman_Empire
Sentinelese,https://en.wikipedia.org/wiki/Sentinelese
autonomous,https://en.wikipedia.org/wiki/Autonomy
stone-age,https://en.wikipedia.org/wiki/Stone_age
Socialist Patients' Collective,https://en.wikipedia.org/wiki/Socialist_Patients%27_Collective
Alejo Garza Tamez,https://en.wikipedia.org/wiki/Alejo_Garza_Tamez
Vesna Vulović,https://en.wikipedia.org/wiki/Vesna_Vulovi%C4%87
1803 Gatton by-election,https://en.wikipedia.org/wiki/1803_Gatton_by-election
by-election,https://en.wikipedia.org/wiki/By-election
UK's,https://en.wikipedia.org/wiki/United_Kingdom
rotten boroughs,https://en.wikipedia.org/wiki/Rotten_borough
1927 Liberian general election,https://en.wikipedia.org/wiki/1927_Liberian_general_election
turnout,https://en.wikipedia.org/wiki/Voter_turnout
2018 Makassar mayoral election,https://en.wikipedia.org/wiki/2018_Makassar_mayoral_election
Munafri Arifuddin,https://en.wikipedia.org/wiki/Munafri_Arifuddin
Makassar,https://en.wikipedia.org/wiki/Makassar
and lost,https://en.wikipedia.org/wiki/None_of_the_above
Above Znoneofthe,https://en.wikipedia.org/wiki/Above_Znoneofthe
none of the above,https://en.wikipedia.org/wiki/None_of_the_above
Alaska Mental Health Enabling Act,https://en.wikipedia.org/wiki/Alaska_Mental_Health_Enabling_Act
Animals as electoral candidates,https://en.wikipedia.org/wiki/Animals_as_electoral_candidates
Antanas Mockus,https://en.wikipedia.org/wiki/Antanas_Mockus
Bogotá,https://en.wikipedia.org/wiki/Bogot%C3%A1
Colombia,https://en.wikipedia.org/wiki/Colombia
Anarchist Pogo Party of Germany,https://en.wikipedia.org/wiki/Anarchist_Pogo_Party_of_Germany
balkanizing,https://en.wikipedia.org/wiki/Balkanization
Anti-PowerPoint Party,https://en.wikipedia.org/wiki/Anti-PowerPoint_Party
Microsoft Powerpoint,https://en.wikipedia.org/wiki/Microsoft_Powerpoint
Bald–hairy,https://en.wikipedia.org/wiki/Bald%E2%80%93hairy
Barack Obama Plaza,https://en.wikipedia.org/wiki/Barack_Obama_Plaza
motorway service area,https://en.wikipedia.org/wiki/Motorway_service_area
County Tipperary,https://en.wikipedia.org/wiki/County_Tipperary
U.S. President,https://en.wikipedia.org/wiki/President_of_the_United_States
Barack Obama,https://en.wikipedia.org/wiki/Barack_Obama
Boris Skossyreff,https://en.wikipedia.org/wiki/Boris_Skossyreff
Andorra,https://en.wikipedia.org/wiki/Andorra
Brown Dog affair,https://en.wikipedia.org/wiki/Brown_Dog_affair
Bushism,https://en.wikipedia.org/wiki/Bushism
United States President,https://en.wikipedia.org/wiki/President_of_the_United_States_of_America
George W. Bush,https://en.wikipedia.org/wiki/George_W._Bush
Bush shoeing incident,https://en.wikipedia.org/wiki/Bush_shoeing_incident
Muntadhar al-Zaidi,https://en.wikipedia.org/wiki/Muntadhar_al-Zaidi
Candy Desk,https://en.wikipedia.org/wiki/Candy_Desk
Catmando,https://en.wikipedia.org/wiki/Catmando
Official Monster Raving Loony Party,https://en.wikipedia.org/wiki/Official_Monster_Raving_Loony_Party
Charles the Bald,https://en.wikipedia.org/wiki/Charles_the_Bald
Carolingian Empire,https://en.wikipedia.org/wiki/Carolingian_Empire
Chief Mouser to the Cabinet Office,https://en.wikipedia.org/wiki/Chief_Mouser_to_the_Cabinet_Office
United Kingdom,https://en.wikipedia.org/wiki/United_Kingdom
Conch Republic,https://en.wikipedia.org/wiki/Conch_Republic
United States federal government,https://en.wikipedia.org/wiki/United_States_federal_government
Key West,"https://en.wikipedia.org/wiki/Key_West,_Florida"
Florida,https://en.wikipedia.org/wiki/Florida
seceded,https://en.wikipedia.org/wiki/Secession
Count Binface,https://en.wikipedia.org/wiki/Count_Binface
Lord Buckethead,https://en.wikipedia.org/wiki/Lord_Buckethead
David Rice Atchison,https://en.wikipedia.org/wiki/David_Rice_Atchison
President,https://en.wikipedia.org/wiki/President_of_the_United_States
Deez Nuts,https://en.wikipedia.org/wiki/Deez_Nuts_(politician)
2016 U.S. presidential election,https://en.wikipedia.org/wiki/2016_United_States_presidential_election
Harambe,https://en.wikipedia.org/wiki/Killing_of_Harambe
Beast Mode,https://en.wikipedia.org/wiki/Beast_Mode
Darrell Castle,https://en.wikipedia.org/wiki/Darrell_Castle
Jill Stein,https://en.wikipedia.org/wiki/Jill_Stein
Division of Batman,https://en.wikipedia.org/wiki/Division_of_Batman
Melbourne,https://en.wikipedia.org/wiki/Melbourne
Australia,https://en.wikipedia.org/wiki/Australia
superhero,https://en.wikipedia.org/wiki/Batman
Democracy sausage,https://en.wikipedia.org/wiki/Democracy_sausage
sausage sizzle,https://en.wikipedia.org/wiki/Sausage_sizzle
how laws and sausages are made,https://en.wikipedia.org/wiki/John_Godfrey_Saxe
Dewey Defeats Truman,https://en.wikipedia.org/wiki/Dewey_Defeats_Truman
Thomas E. Dewey,https://en.wikipedia.org/wiki/Thomas_E._Dewey
Harry S. Truman,https://en.wikipedia.org/wiki/Harry_S._Truman
1948 election,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
Donald Duck Party,https://en.wikipedia.org/wiki/Donald_Duck_Party
Swedish parliamentary elections,https://en.wikipedia.org/wiki/Swedish_parliamentary_elections
Dunwich,https://en.wikipedia.org/wiki/Dunwich_(UK_Parliament_constituency)
rotten borough,https://en.wikipedia.org/wiki/Rotten_borough
Not to be confused with the other Dunwich...,https://en.wikipedia.org/wiki/The_Dunwich_Horror
Ed Miliband bacon sandwich photograph,https://en.wikipedia.org/wiki/Ed_Miliband_bacon_sandwich_photograph
Eddie Eagle,https://en.wikipedia.org/wiki/Eddie_Eagle
National Rifle Association,https://en.wikipedia.org/wiki/National_Rifle_Association
Euromyth,https://en.wikipedia.org/wiki/Euromyth
European Union,https://en.wikipedia.org/wiki/European_Union
Four Pests campaign,https://en.wikipedia.org/wiki/Four_Pests_campaign
Mao Zedong,https://en.wikipedia.org/wiki/Mao_Zedong
sparrows,https://en.wikipedia.org/wiki/Old_World_sparrow
Great Chinese Famine,https://en.wikipedia.org/wiki/Great_Chinese_Famine
George H. W. Bush broccoli comments,https://en.wikipedia.org/wiki/George_H._W._Bush_broccoli_comments
Glee Club (UK politics),https://en.wikipedia.org/wiki/Glee_Club_(UK_politics)
American television series,https://en.wikipedia.org/wiki/Glee_(TV_series)
Greek Ecologists,https://en.wikipedia.org/wiki/Greek_Ecologists
Günter Schabowski,https://en.wikipedia.org/wiki/G%C3%BCnter_Schabowski
East German,https://en.wikipedia.org/wiki/East_Germany
Berlin Wall,https://en.wikipedia.org/wiki/Berlin_Wall
H'Angus,https://en.wikipedia.org/wiki/H%27Angus
Hartlepool,https://en.wikipedia.org/wiki/Hartlepool
Harold Holt,https://en.wikipedia.org/wiki/Harold_Holt
Hungarian Two Tailed Dog Party,https://en.wikipedia.org/wiki/Hungarian_Two_Tailed_Dog_Party
Ich bin ein Berliner,https://en.wikipedia.org/wiki/Ich_bin_ein_Berliner
President Kennedy,https://en.wikipedia.org/wiki/John_F._Kennedy
Ilona Staller,https://en.wikipedia.org/wiki/Ilona_Staller
Hungarian,https://en.wikipedia.org/wiki/Hungary
Italian Parliament,https://en.wikipedia.org/wiki/Italian_Parliament
Incidents of objects being thrown at politicians,https://en.wikipedia.org/wiki/Incidents_of_objects_being_thrown_at_politicians
Jakob Maria Mierscheid,https://en.wikipedia.org/wiki/Jakob_Maria_Mierscheid
German,https://en.wikipedia.org/wiki/Germany
Bundestag,https://en.wikipedia.org/wiki/Bundestag
Weimar,https://en.wikipedia.org/wiki/Weimar_Republic
Social Democrats,https://en.wikipedia.org/wiki/Social_Democratic_Party_of_Germany
Mierscheid Law,https://en.wikipedia.org/wiki/Mierscheid_Law
Jimmy Carter Peanut Statue,https://en.wikipedia.org/wiki/Jimmy_Carter_Peanut_Statue
Jimmy Carter,https://en.wikipedia.org/wiki/Jimmy_Carter
Jimmy Carter rabbit incident,https://en.wikipedia.org/wiki/Jimmy_Carter_rabbit_incident
Jimmy Carter,https://en.wikipedia.org/wiki/Jimmy_Carter
Jimmy Carter UFO incident,https://en.wikipedia.org/wiki/Jimmy_Carter_UFO_incident
Jimmy Carter,https://en.wikipedia.org/wiki/Jimmy_Carter
Jón Gnarr,https://en.wikipedia.org/wiki/J%C3%B3n_Gnarr
Best Party,https://en.wikipedia.org/wiki/Best_Party
Reykjavik,https://en.wikipedia.org/wiki/Reykjavik
John C. Turmel,https://en.wikipedia.org/wiki/John_C._Turmel
Kasongo Ilunga,https://en.wikipedia.org/wiki/Kasongo_Ilunga
Democratic Republic of the Congo,https://en.wikipedia.org/wiki/Democratic_Republic_of_the_Congo
Ku Klux Klan titles and vocabulary,https://en.wikipedia.org/wiki/Ku_Klux_Klan_titles_and_vocabulary
Lord Bloody Wog Rolo,https://en.wikipedia.org/wiki/Lord_Bloody_Wog_Rolo
Luke Lea,"https://en.wikipedia.org/wiki/Luke_Lea_(American_politician,_born_1879)"
the exiled former Kaiser of Germany,"https://en.wikipedia.org/wiki/Wilhelm_II,_German_Emperor"
Legislative violence,https://en.wikipedia.org/wiki/Legislative_violence
Liz Truss lettuce,https://en.wikipedia.org/wiki/Liz_Truss_lettuce
Marxist-Leninist Party of the Netherlands,https://en.wikipedia.org/wiki/Marxist-Leninist_Party_of_the_Netherlands
Maoist,https://en.wikipedia.org/wiki/Maoism
the BVD,https://en.wikipedia.org/wiki/General_Intelligence_and_Security_Service
Zhou Enlai,https://en.wikipedia.org/wiki/Zhou_Enlai
Richard Nixon's tour of China,https://en.wikipedia.org/wiki/1972_Nixon_visit_to_China
McGillicuddy Serious Party,https://en.wikipedia.org/wiki/McGillicuddy_Serious_Party
satirical,https://en.wikipedia.org/wiki/Satire
political party,https://en.wikipedia.org/wiki/Political_party
New Zealand,https://en.wikipedia.org/wiki/New_Zealand
Mel Carnahan,https://en.wikipedia.org/wiki/Mel_Carnahan
United States Senate,https://en.wikipedia.org/wiki/United_States_Senate
Merkel-Raute,https://en.wikipedia.org/wiki/Merkel-Raute
New shoes on budget day,https://en.wikipedia.org/wiki/New_shoes_on_budget_day
Canada,https://en.wikipedia.org/wiki/Canada
Nicolás Zúñiga y Miranda,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Z%C3%BA%C3%B1iga_y_Miranda
eccentric,https://en.wikipedia.org/wiki/Eccentricity_(behavior)
Ninja–Russia relations,https://en.wikipedia.org/wiki/Ninja%E2%80%93Russia_relations
Jeopardy!,https://en.wikipedia.org/wiki/Jeopardy!
Niuas Nobles' constituency,https://en.wikipedia.org/wiki/Niuas_Nobles%27_constituency
electoral constituency,https://en.wikipedia.org/wiki/Electoral_constituency
Legislative Assembly of Tonga,https://en.wikipedia.org/wiki/Legislative_Assembly_of_Tonga
Nobody for President,https://en.wikipedia.org/wiki/Nobody_for_President
Nobody will listen to their campaign promises!,https://en.wikipedia.org/wiki/Truth
Nuisance candidate,https://en.wikipedia.org/wiki/Nuisance_candidate
Philippines,https://en.wikipedia.org/wiki/Philippines
Official Monster Raving Loony Party,https://en.wikipedia.org/wiki/Official_Monster_Raving_Loony_Party
British,https://en.wikipedia.org/wiki/United_Kingdom
semicolons,https://en.wikipedia.org/wiki/Semicolon
Old Sarum,https://en.wikipedia.org/wiki/Old_Sarum_(UK_Parliament_constituency)
rotten borough,https://en.wikipedia.org/wiki/Rotten_borough
Pascual Racuyal,https://en.wikipedia.org/wiki/Pascual_Racuyal
Filipino presidential aspirant,https://en.wikipedia.org/wiki/President_of_the_Philippines
Philippines,https://en.wikipedia.org/wiki/Philippines
Patrol 36,https://en.wikipedia.org/wiki/Patrol_36
Neo-Nazi Israelis,https://en.wikipedia.org/wiki/Neo-Nazism#Israel
Pedro Lascuráin,https://en.wikipedia.org/wiki/Pedro_Lascur%C3%A1in
President of Mexico,https://en.wikipedia.org/wiki/President_of_Mexico
Polish Beer-Lovers' Party,https://en.wikipedia.org/wiki/Polish_Beer-Lovers%27_Party
Poland,https://en.wikipedia.org/wiki/Poland
Proposed Canadian annexation of the Turks and Caicos Islands,https://en.wikipedia.org/wiki/Proposed_Canadian_annexation_of_the_Turks_and_Caicos_Islands
Puedo prometer y prometo,https://en.wikipedia.org/wiki/Puedo_prometer_y_prometo
Spain,https://en.wikipedia.org/wiki/Spain
Franco era,https://en.wikipedia.org/wiki/Franco_era
Redskins Rule,https://en.wikipedia.org/wiki/Redskins_Rule
Redskins,https://en.wikipedia.org/wiki/Washington_Football_Team
Redskins,https://en.wikipedia.org/wiki/Washington_Football_Team
Resignation from the British House of Commons,https://en.wikipedia.org/wiki/Resignation_from_the_British_House_of_Commons
Rhinoceros Party,https://en.wikipedia.org/wiki/Rhinoceros_Party
political party,https://en.wikipedia.org/wiki/Political_party
Canada,https://en.wikipedia.org/wiki/Canada
Richard Nixon mask,https://en.wikipedia.org/wiki/Richard_Nixon_mask
Russian political jokes,https://en.wikipedia.org/wiki/Russian_political_jokes
Screaming Lord Sutch,https://en.wikipedia.org/wiki/Screaming_Lord_Sutch
Official Monster Raving Loony Party,https://en.wikipedia.org/wiki/Official_Monster_Raving_Loony_Party
Shanghai Fugu Agreement,https://en.wikipedia.org/wiki/Shanghai_Fugu_Agreement
international treaty,https://en.wikipedia.org/wiki/International_treaty
German state,https://en.wikipedia.org/wiki/States_of_Germany
Hesse,https://en.wikipedia.org/wiki/Hesse
Sister Boom Boom,https://en.wikipedia.org/wiki/Sister_Boom_Boom
San Francisco,https://en.wikipedia.org/wiki/San_Francisco
Socialist fraternal kiss,https://en.wikipedia.org/wiki/Socialist_fraternal_kiss
Statue of Lenin (Seattle),https://en.wikipedia.org/wiki/Statue_of_Lenin_(Seattle)
Lenin,https://en.wikipedia.org/wiki/Vladimir_Lenin
Czechoslovakia,https://en.wikipedia.org/wiki/Czechoslovakia
Seattle's Fremont neighborhood,"https://en.wikipedia.org/wiki/Fremont,_Seattle"
The Wizard of New Zealand,https://en.wikipedia.org/wiki/The_Wizard_of_New_Zealand
There's No One as Irish as Barack O'Bama,https://en.wikipedia.org/wiki/There%27s_No_One_as_Irish_as_Barack_O%27Bama
President of the United States,https://en.wikipedia.org/wiki/President_of_the_United_States
Barack Obama,https://en.wikipedia.org/wiki/Barack_Obama
Tsang Tsou Choi,https://en.wikipedia.org/wiki/Tsang_Tsou_Choi
Kowloon,https://en.wikipedia.org/wiki/Kowloon
Unabomber for President,https://en.wikipedia.org/wiki/Unabomber_for_President
infamous serial killer,https://en.wikipedia.org/wiki/Ted_Kaczynski
supermax prison,https://en.wikipedia.org/wiki/Supermax_prison
Vermin Supreme,https://en.wikipedia.org/wiki/Vermin_Supreme
Waitangi dildo incident,https://en.wikipedia.org/wiki/Waitangi_dildo_incident
Steven Joyce,https://en.wikipedia.org/wiki/Steven_Joyce
White House horseshoe pit,https://en.wikipedia.org/wiki/White_House_horseshoe_pit
George H. W. Bush,https://en.wikipedia.org/wiki/George_H._W._Bush
horseshoes,https://en.wikipedia.org/wiki/Horseshoes_(game)
Why I Want to Fuck Ronald Reagan,https://en.wikipedia.org/wiki/Why_I_Want_to_Fuck_Ronald_Reagan
J.G. Ballard,https://en.wikipedia.org/wiki/J.G._Ballard
1980 Republican Convention,https://en.wikipedia.org/wiki/1980_Republican_National_Convention
Ronald Reagan,https://en.wikipedia.org/wiki/Ronald_Reagan
Wilson Tucker (politician),https://en.wikipedia.org/wiki/Wilson_Tucker_(politician)
Seattle,https://en.wikipedia.org/wiki/Seattle
Western Australian Legislative Council,https://en.wikipedia.org/wiki/Western_Australian_Legislative_Council
group voting tickets,https://en.wikipedia.org/wiki/Group_voting_tickets
You have two cows,https://en.wikipedia.org/wiki/You_have_two_cows
political satire,https://en.wikipedia.org/wiki/Political_satire
political ideologies,https://en.wikipedia.org/wiki/Political_ideologies
1933 double eagle,https://en.wikipedia.org/wiki/1933_double_eagle
BackpackersXpress,https://en.wikipedia.org/wiki/BackpackersXpress
"Bank of England £100,000,000 note","https://en.wikipedia.org/wiki/Bank_of_England_%C2%A3100,000,000_note"
£50,https://en.wikipedia.org/wiki/Bank_of_England_%C2%A350_note
Big Mac Index,https://en.wikipedia.org/wiki/Big_Mac_Index
Billboard Utilising Graffitists Against Unhealthy Promotions,https://en.wikipedia.org/wiki/Billboard_Utilising_Graffitists_Against_Unhealthy_Promotions
tobacco,https://en.wikipedia.org/wiki/Tobacco_advertising
alcohol billboard advertisements,https://en.wikipedia.org/wiki/Alcohol_advertising
Boss key,https://en.wikipedia.org/wiki/Boss_key
Dead cat bounce,https://en.wikipedia.org/wiki/Dead_cat_bounce
Dead mall,https://en.wikipedia.org/wiki/Dead_mall
Elongated coin,https://en.wikipedia.org/wiki/Elongated_coin
EURion constellations,https://en.wikipedia.org/wiki/EURion_constellation
Financial Modeling World Cup,https://en.wikipedia.org/wiki/Financial_Modeling_World_Cup
esport,https://en.wikipedia.org/wiki/Esport
financial modelling,https://en.wikipedia.org/wiki/Financial_modelling
Microsoft Excel,https://en.wikipedia.org/wiki/Microsoft_Excel
Fishing industry in Switzerland,https://en.wikipedia.org/wiki/Fishing_industry_in_Switzerland
Fukuppy,https://en.wikipedia.org/wiki/Fukuppy
GameStop short squeeze,https://en.wikipedia.org/wiki/GameStop_short_squeeze
Ghetto tourism,https://en.wikipedia.org/wiki/Ghetto_tourism
impoverished minority neighborhood,https://en.wikipedia.org/wiki/Ghetto
Gruen transfer,https://en.wikipedia.org/wiki/Gruen_transfer
Prix Guzman,https://en.wikipedia.org/wiki/Prix_Guzman
French Academy of Sciences,https://en.wikipedia.org/wiki/French_Academy_of_Sciences
Nikola Tesla,https://en.wikipedia.org/wiki/Nikola_Tesla
Apollo 11,https://en.wikipedia.org/wiki/Apollo_11
Hungarian pengő,https://en.wikipedia.org/wiki/Hungarian_peng%C5%91
another,https://en.wikipedia.org/wiki/Hungarian_forint
Inflatable rat,https://en.wikipedia.org/wiki/Inflatable_rat
IKEA pencil,https://en.wikipedia.org/wiki/IKEA_pencil
Maid café,https://en.wikipedia.org/wiki/Maid_caf%C3%A9
Men's underwear index,https://en.wikipedia.org/wiki/Men%27s_underwear_index
